Timestamp;matlab_p;matlab_x;matlab_y;matlab_z
13617;8.911564E+000;5.776040E+005;3.686400E+004;8.732025E+006
13644;8.941852E+000;7.484400E+005;2.924100E+004;8.620096E+006
13672;9.177240E+000;1.349040E+006;2.134440E+005;8.773444E+006
13700;9.180592E+000;1.165625E+007;9.785166E+007;1.315609E+006
13728;3.451030E+001;3.546972E+006;6.835982E+007;1.840410E+005
13756;2.804786E+001;1.043634E+007;5.450869E+007;2.229049E+006
13784;4.125649E+001;7.124760E+006;6.350400E+006;6.150400E+006
13811;2.214200E+001;1.380852E+006;2.420640E+005;8.162449E+006
13838;1.383619E+001;5.876180E+005;7.840000E+004;8.743849E+006
13865;1.095710E+001;9.228921E+006;1.747240E+007;4.293184E+006
13892;3.282713E+001;1.190524E+006;9.217920E+007;1.392400E+004
13919;3.030276E+001;4.649690E+006;6.748622E+007;3.203560E+005
13946;2.523604E+001;1.028189E+007;3.520049E+007;2.996361E+006
13974;3.913561E+001;1.066083E+007;5.237417E+007;2.505889E+006
14001;4.040889E+001;1.291136E+006;9.777254E+007;9.409000E+003
14029;2.201012E+001;1.048440E+006;7.926341E+007;1.795600E+004
14056;2.197509E+001;1.193412E+006;8.006670E+007;2.102500E+004
14083;2.320433E+001;1.047828E+006;8.273722E+007;1.440000E+004
14109;2.294627E+001;2.688600E+004;8.123417E+007;0.000000E+000
14137;1.937548E+001;0.000000E+000;8.132432E+007;0.000000E+000
14165;1.924513E+001;-1.802400E+004;8.121614E+007;4.000000E+000
14191;1.930986E+001;0.000000E+000;8.125219E+007;0.000000E+000
14219;1.927685E+001;0.000000E+000;8.125219E+007;0.000000E+000
14246;1.910296E+001;0.000000E+000;8.008460E+007;0.000000E+000
14273;1.901136E+001;2.685300E+004;8.012040E+007;9.000000E+000
14301;1.918463E+001;9.881300E+004;8.069429E+007;1.210000E+002
14328;1.932631E+001;1.175460E+005;8.175776E+007;2.250000E+002
14355;1.963673E+001;4.450180E+005;8.275541E+007;2.209000E+003
14383;2.100338E+001;7.731400E+005;8.188440E+007;8.649000E+003
14410;2.073821E+001;1.053032E+006;8.055062E+007;1.440000E+004
14438;2.164322E+001;1.097146E+006;8.118010E+007;1.345600E+004
14465;2.175710E+001;1.604492E+006;8.125219E+007;2.958400E+004
14493;2.242581E+001;1.648350E+006;7.938810E+007;3.168400E+004
14773;2.558991E+001;1.004516E+007;1.951872E+007;4.276624E+006
14801;2.927100E+001;8.908020E+006;2.024100E+007;3.659569E+006
14828;3.166182E+001;1.207354E+007;5.882890E+007;2.471184E+006
14855;3.765343E+001;7.438579E+006;9.298745E+007;6.674890E+005
14882;4.162409E+001;4.575775E+006;7.752802E+007;2.830240E+005
14910;3.146812E+001;1.012770E+007;7.005690E+007;1.547536E+006
14938;4.158446E+001;3.875168E+006;9.200646E+007;1.521000E+005
14964;3.859040E+001;3.821400E+006;7.542922E+007;2.342560E+005
14991;2.937168E+001;8.628052E+006;6.612942E+007;1.203409E+006
15019;3.729330E+001;1.000859E+007;1.013244E+008;7.551610E+005
15046;4.344272E+001;2.502976E+006;6.860809E+007;1.421290E+005
15073;2.593059E+001;5.053104E+006;8.558100E+007;2.851560E+005
20509;3.495076E+001;5.544040E+006;7.995936E+007;4.408960E+005
20537;3.316067E+001;5.346670E+006;8.074819E+007;3.684490E+005
20563;3.264945E+001;5.219958E+006;8.105401E+007;3.516490E+005
20590;3.173301E+001;4.889086E+006;8.281000E+007;2.970250E+005
20618;3.098755E+001;4.110400E+006;8.418062E+007;2.007040E+005
20645;3.171083E+001;4.000192E+006;8.233747E+007;1.883560E+005
